,id,state,gender,target_d,median_home_val,median_household_income,ic2,ic3,ic4,ic5,avggift,rooms_per_neigh,baths_per_neigh,population_per_household
33,35276,FL,F,10.0,3542.0,642.0,690.0,807.0,843.0,53131.0,6.642857143,1.0446096654275092,65.83767038413879,0.8550185873605948
34,158615,CA,F,15.0,2875.0,290.0,374.0,347.0,442.0,24936.0,10.0,1.2737752161383284,71.86167146974063,1.0778097982708934
35,13239,FL,M,3.0,3083.0,166.0,270.0,233.0,332.0,16019.0,2.916666667,1.4248927038626609,68.7510729613734,1.1587982832618027
36,190789,MI,M,18.0,1770.0,712.0,720.0,713.0,730.0,24238.0,12.0,1.023842917251052,33.99438990182328,1.0098176718092566
37,87939,IL,M,30.0,5294.0,1035.0,1165.0,1012.0,1065.0,60053.0,13.0,1.0523715415019763,59.34090909090909,1.151185770750988
38,156568,CA,F,75.0,3020.0,756.0,765.0,809.0,823.0,26135.0,40.08333333,1.0173053152039555,32.3053152039555,0.9456118665018541
39,143528,CA,F,10.0,2925.0,288.0,305.0,353.0,376.0,23046.0,7.523809524,1.065155807365439,65.28611898016997,0.8640226628895185
40,55408,MS,M,4.0,1449.0,735.0,783.0,720.0,791.0,29612.0,5.25,1.0986111111111112,41.12777777777778,1.0875
41,143069,CA,M,20.0,3431.0,549.0,626.0,610.0,664.0,20683.0,15.2,1.0885245901639344,33.90655737704918,1.0262295081967212
42,142579,CA,F,20.0,3149.0,504.0,601.0,562.0,672.0,28437.6,10.71428571,1.195729537366548,50.60071174377224,1.0693950177935942
43,162209,CA,F,10.0,5266.0,495.0,675.0,669.0,785.0,43828.0,9.2,1.1733931240657698,65.51270553064275,1.0089686098654709
44,144110,CA,F,15.0,5882.0,533.0,596.0,623.0,657.0,31652.0,9.777777778,1.0545746388443018,50.80577849117175,0.956661316211878
45,94851,IL,F,10.0,2333.0,316.0,643.0,420.0,744.0,33535.0,7.307692308,1.7714285714285714,79.8452380952381,1.5309523809523808
46,68441,MI,F,30.0,348.0,184.0,269.0,264.0,316.0,11686.0,27.5,1.196969696969697,44.265151515151516,1.018939393939394
47,157672,CA,M,10.0,4206.0,789.0,804.0,834.0,850.0,37411.0,12.66666667,1.0191846522781776,44.857314148681056,0.9640287769784173
48,165719,CA,F,4.0,3567.0,639.0,739.0,710.0,832.0,35491.0,3.411764706,1.171830985915493,49.98732394366197,1.0408450704225352
49,157807,CA,M,16.0,2559.0,581.0,591.0,614.0,651.0,21559.0,10.25,1.0602605863192183,35.112377850162865,0.9625407166123778
50,163506,CA,F,15.0,3556.0,735.0,701.0,838.0,805.0,34382.0,15.85714286,0.9606205250596659,41.02863961813843,0.8365155131264916
51,12666,AZ,M,75.0,863.0,274.0,325.0,368.0,446.0,20231.8,68.8,1.2119565217391304,54.977717391304346,0.8831521739130435
52,145231,CA,F,6.0,0.0,303.0,664.0,388.0,725.0,33139.0,5.466666667,1.8685567010309279,85.40979381443299,1.711340206185567
53,120115,TX,M,200.0,274.0,154.0,214.0,199.0,256.0,8881.0,40.875,1.2864321608040201,44.62814070351759,1.0753768844221105
54,6183,WA,M,100.0,1598.0,510.0,514.0,557.0,568.0,17443.0,25.8,1.0197486535008977,31.315978456014363,0.9228007181328546
55,191779,FL,M,150.0,1432.0,636.0,693.0,680.0,772.0,35544.0,25.0,1.1352941176470588,52.27058823529412,1.0191176470588235
56,169881,CA,F,15.0,2598.0,525.0,557.0,562.0,661.0,31631.0,8.222222222,1.1761565836298933,56.28291814946619,0.9911032028469751
57,144356,CA,F,20.0,2855.0,410.2,385.0,484.0,537.0,18525.0,6.538461539,1.109504132231405,38.27479338842975,0.7954545454545454
58,146269,CA,F,10.0,2973.0,576.0,591.0,624.0,654.0,26892.4,7.25,1.0480769230769231,43.09679487179488,0.9471153846153846
59,162606,CA,F,9.0,2653.0,418.0,417.0,448.0,444.0,13440.0,9.8366666666,0.9910714285714286,30.0,0.9308035714285714
60,116251,TX,F,10.0,1274.0,789.0,798.0,804.0,825.0,26360.0,6.409090909,1.0261194029850746,32.78606965174129,0.9925373134328358
61,162343,CA,M,20.0,5283.0,613.0,696.0,674.0,742.0,29050.0,10.63636364,1.1008902077151335,43.10089020771513,1.032640949554896
62,168038,CA,M,36.0,5939.0,1214.0,1211.0,1080.0,1085.0,64833.0,20.0,1.0046296296296295,60.03055555555556,1.1212962962962962
63,162300,CA,M,20.0,5190.0,870.0,892.0,871.0,918.0,39481.0,9.888888889,1.0539609644087256,45.32835820895522,1.024110218140069
64,163081,CA,M,7.0,3912.0,351.0,410.0,404.0,454.0,19508.0,6.0,1.1237623762376239,48.28712871287129,1.0148514851485149
65,14000,OK,F,12.0,1537.0,791.0,783.0,916.0,949.0,32640.0,11.0625,1.0360262008733625,35.633187772925766,0.8548034934497817
66,116420,TX,M,20.0,1951.0,807.0,838.0,870.0,896.0,31111.0,9.333333333,1.0298850574712644,35.759770114942526,0.9632183908045977
67,167149,CA,M,20.0,2961.0,664.0,665.0,716.0,708.0,23204.0,14.66666667,0.9888268156424581,32.40782122905028,0.9287709497206704
68,141189,NV,F,25.0,1163.0,468.0,493.0,511.0,548.0,18824.0,53.0,1.0724070450097847,36.83757338551859,0.9647749510763209
69,1544,HI,F,10.0,3260.0,509.0,542.0,552.0,581.0,19165.0,13.0,1.0525362318840579,34.719202898550726,0.9818840579710145
70,159178,CA,M,10.0,2765.0,695.0,709.0,733.0,753.0,26823.8,8.833333333,1.0272851296043657,36.594542974079125,0.9672578444747613
71,186271,CA,M,40.0,3529.0,564.0,648.0,633.0,719.0,26107.0,19.85714286,1.1358609794628751,41.2432859399684,1.0236966824644549
72,62295,IN,F,20.0,581.0,369.0,372.0,369.0,383.0,12835.0,25.5,1.037940379403794,34.78319783197832,1.008130081300813
73,162650,CA,M,5.0,3010.0,410.0,518.0,431.0,559.0,19149.0,8.333333333,1.296983758700696,44.4292343387471,1.2018561484918793
74,145480,CA,F,12.0,3326.0,528.0,600.0,582.0,603.0,20390.0,7.785714286,1.0360824742268042,35.034364261168385,1.0309278350515463
75,90680,IL,F,24.0,2169.0,862.0,911.0,899.0,951.0,35357.0,12.61538462,1.0578420467185763,39.329254727474975,1.0133481646273637
76,162814,CA,M,10.0,3365.0,544.0,525.0,655.0,621.0,27608.0,6.2,0.9480916030534351,42.149618320610685,0.8015267175572519
77,148991,CA,F,25.0,3209.0,568.0,728.0,648.0,759.0,28817.0,19.4,1.1712962962962963,44.47067901234568,1.123456790123457
78,14276,CA,F,15.0,3200.0,267.0,292.0,325.0,338.0,11115.0,13.2,1.04,34.2,0.8984615384615384
79,31959,FL,M,20.0,1548.0,572.0,632.0,646.0,736.0,40741.0,25.0,1.1393188854489165,63.06656346749226,0.978328173374613
80,13805,CA,M,10.7,1315.0,304.0,369.0,355.0,409.0,18799.0,27.5,1.152112676056338,52.95492957746479,1.0394366197183098
81,45656,FL,M,27.0,566.0,218.0,242.0,249.0,272.0,11438.0,27.5,1.0923694779116466,45.93574297188755,0.9718875502008032
82,162026,CA,M,16.0,5965.0,1168.0,1261.0,1053.0,1089.0,68814.0,9.857142857,1.0341880341880343,65.35042735042735,1.1975308641975309
83,67030,MI,M,50.0,388.0,364.0,410.0,413.0,433.0,12601.0,33.33333333,1.0484261501210654,30.51089588377724,0.9927360774818402
84,90727,IL,M,5.0,3671.0,1107.0,1158.0,1043.0,1108.0,37135.0,5.357142857,1.062320230105465,35.604026845637584,1.1102588686481305
85,122279,TX,F,5.0,1680.0,884.0,878.0,943.0,935.0,27875.0,5.076923077,0.9915164369034994,29.559915164369034,0.9310710498409331
86,46560,FL,M,5.0,1930.0,462.0,520.0,581.0,648.0,31606.0,9.363636364,1.1153184165232357,54.399311531841654,0.8950086058519794
87,2321,CA,M,25.0,2170.0,412.0,421.0,461.0,500.0,28926.4,38.66666667,1.0845986984815619,62.747071583514106,0.913232104121475
88,40516,FL,F,21.0,1938.0,483.0,787.0,629.0,807.0,47363.0,12.33333333,1.2829888712241653,75.29888712241653,1.2511923688394277
89,188284,NC,F,5.0,2989.0,289.0,358.0,387.0,470.0,21395.0,5.1,1.2144702842377262,55.28423772609819,0.9250645994832042
90,144076,CA,M,50.0,5980.0,1500.0,1500.0,1124.0,1217.0,94863.0,38.75,1.0827402135231317,84.39768683274022,1.3345195729537367
91,364,CA,F,10.0,3100.0,133.0,488.0,306.0,497.0,18262.0,13.010784312999998,1.6241830065359477,59.6797385620915,1.5947712418300655
92,163857,CA,M,25.0,3564.0,456.0,534.0,518.0,594.0,22726.0,20.0,1.1467181467181466,43.87258687258687,1.0308880308880308
93,12312,CA,F,95.0,1398.0,150.0,213.0,223.0,272.0,8690.0,122.1666667,1.2197309417040358,38.96860986547085,0.9551569506726457
94,164217,CA,M,25.0,2869.0,630.0,668.0,686.0,745.0,24945.0,14.16666667,1.08600583090379,36.362973760932945,0.9737609329446064
95,34319,FL,M,25.0,714.0,390.0,465.0,437.0,507.0,18391.0,50.0,1.160183066361556,42.08466819221968,1.0640732265446224
96,153818,CA,F,10.0,2780.0,574.0,587.0,653.0,677.0,29871.0,9.828571429,1.0367534456355283,45.74425727411945,0.8989280245022971
97,152641,CA,F,50.0,1538.0,319.0,305.0,349.0,351.0,11046.0,30.0,1.005730659025788,31.650429799426934,0.8739255014326648
98,142765,CA,M,20.0,2578.0,338.0,347.0,415.0,430.0,11844.0,13.18181818,1.036144578313253,28.539759036144577,0.8361445783132531
99,77107,WI,M,14.0,1438.0,619.0,691.0,744.0,801.0,30386.0,11.7,1.0766129032258065,40.84139784946237,0.928763440860215
100,152053,CA,F,25.0,3071.0,626.0,694.0,704.0,746.0,24844.0,12.53333333,1.0596590909090908,35.28977272727273,0.9857954545454546
101,166337,CA,M,15.0,5813.0,1221.0,1302.0,1077.0,1191.0,60492.0,15.0,1.105849582172702,56.16713091922006,1.2089136490250696
102,154055,CA,F,10.0,2953.0,247.0,307.0,303.0,384.0,16742.0,12.1800000006,1.2673267326732673,55.254125412541256,1.0132013201320131
103,157275,CA,F,10.0,3454.0,470.0,571.0,553.0,665.0,34702.0,13.5625,1.2025316455696202,62.75226039783002,1.0325497287522605
104,168389,CA,F,20.0,2930.0,372.0,454.0,456.0,491.0,24747.0,15.0,1.0767543859649122,54.26973684210526,0.9956140350877193
105,14982,CA,F,15.0,3370.0,342.0,346.0,356.0,401.0,15765.0,16.06666667,1.1264044943820224,44.28370786516854,0.9719101123595506
106,164461,CA,M,8.0,2632.0,517.0,572.0,571.0,618.0,22438.0,6.6,1.0823117338003503,39.29597197898424,1.001751313485114
107,190412,CO,F,20.0,1956.0,768.0,803.0,842.0,874.0,36868.0,18.0952381,1.0380047505938241,43.78622327790974,0.9536817102137767
108,168259,CA,M,10.0,3365.0,725.0,742.0,766.0,771.0,25852.0,16.296969697999998,1.0065274151436032,33.74934725848564,0.9686684073107049
109,168189,CA,M,15.0,2794.0,637.0,630.0,671.0,678.0,23035.0,11.654848484599999,1.0104321907600595,34.32935916542474,0.9388971684053651
110,148998,CA,F,25.0,3233.0,684.0,753.0,714.0,781.0,26104.0,16.81818182,1.0938375350140057,36.56022408963585,1.0546218487394958
111,156266,CA,F,20.0,3921.0,413.0,410.0,575.0,583.0,21648.0,12.3982417576,1.0139130434782608,37.64869565217391,0.7130434782608696
112,164987,CA,M,12.0,4026.0,762.0,787.0,794.0,835.0,31860.0,11.71428571,1.0516372795969773,40.12594458438287,0.9911838790931989
113,38734,FL,F,26.0,1979.0,350.0,640.0,526.0,738.0,42356.0,16.0,1.403041825095057,80.52471482889734,1.2167300380228137
114,121208,TX,F,13.0,5149.0,659.0,1122.0,807.0,1013.0,72797.0,9.961538462,1.255266418835192,90.20693928128873,1.3903345724907064
115,150644,CA,F,35.0,3304.0,579.4,614.0,629.0,669.0,21745.0,32.5,1.0635930047694753,34.570747217806044,0.9761526232114467
116,14898,KS,M,15.0,4680.0,1144.0,1344.0,1036.0,1068.0,79386.0,9.857142857,1.0308880308880308,76.62741312741312,1.2972972972972974
117,122465,TX,F,8.0,2056.0,906.0,924.0,931.0,957.0,29903.0,7.2,1.0279269602577874,32.11922663802363,0.9924812030075187
118,19664,NC,M,10.0,2282.0,908.0,945.0,938.0,980.0,42236.0,18.0,1.044776119402985,45.02771855010661,1.007462686567164
119,162228,CA,F,25.0,2883.0,501.0,532.0,588.0,649.0,25677.8,13.33333333,1.1037414965986394,43.66972789115646,0.9047619047619048
120,164246,CA,F,15.0,2982.0,609.0,660.0,635.0,713.0,21687.0,7.235294118,1.1228346456692913,34.15275590551181,1.0393700787401574
121,26946,GA,F,30.0,1672.0,722.0,732.0,765.0,770.0,29286.0,23.0,1.0065359477124183,38.28235294117647,0.9568627450980393
122,180752,WA,M,8.0,2800.0,368.0,438.0,500.0,528.0,25386.0,6.166666667,1.056,50.772,0.876
123,168368,CA,M,10.0,3256.0,538.0,603.0,624.0,628.0,21944.0,14.28571429,1.0064102564102564,35.166666666666664,0.9663461538461539
124,166927,CA,M,20.0,2763.0,465.0,571.0,530.0,626.0,22975.0,20.0,1.181132075471698,43.34905660377358,1.0773584905660378
125,189723,CO,F,10.0,952.0,358.0,432.0,423.0,461.0,16123.0,26.66666667,1.0898345153664302,38.11583924349882,1.0212765957446808
126,145120,CA,F,10.0,5619.0,572.0,942.0,649.0,995.0,43978.0,12.54545455,1.5331278890600923,67.76271186440678,1.4514637904468413
127,89816,IL,M,25.0,2000.0,760.0,773.0,727.0,759.0,22531.0,35.0,1.0440165061898212,30.991746905089407,1.0632737276478679
128,134852,UT,M,50.0,735.0,289.0,343.0,334.0,358.0,9048.0,50.0,1.0718562874251496,27.089820359281436,1.026946107784431
129,129600,CO,F,20.0,593.0,256.0,298.0,336.0,399.0,37734.0,13.0,1.1875,112.30357142857143,0.8869047619047619
130,165302,CA,F,20.0,2811.0,524.0,577.0,599.0,645.0,23861.0,11.08333333,1.0767946577629381,39.834724540901504,0.9632721202003339
131,99276,MO,F,15.0,2941.0,654.0,843.0,729.0,879.0,33387.0,13.55555556,1.205761316872428,45.79835390946502,1.1563786008230452
132,88766,IL,M,15.0,2549.0,715.0,757.0,786.0,839.0,28878.0,23.0380952386,1.0674300254452926,36.74045801526717,0.9631043256997456
133,12011,CA,M,11.0,3514.0,691.0,728.0,763.0,795.0,28298.0,8.352941177,1.0419397116644824,37.08781127129751,0.9541284403669725
134,148166,CA,F,20.0,5372.0,673.0,845.0,801.0,892.0,44570.0,18.75,1.1136079900124844,55.64294631710362,1.0549313358302121
135,157660,CA,F,20.0,5811.0,1040.0,1179.0,966.0,1078.0,61440.0,16.5,1.1159420289855073,63.60248447204969,1.220496894409938
136,153864,CA,F,20.0,3370.0,763.0,824.0,824.0,871.0,32072.0,9.888888889,1.0570388349514563,38.922330097087375,1.0
137,145496,CA,M,22.0,2803.0,555.0,616.0,546.0,620.0,17655.0,12.2,1.1355311355311355,32.33516483516483,1.1282051282051282
138,130756,CO,F,20.0,2408.0,906.0,952.0,924.0,961.0,42897.0,15.0,1.04004329004329,46.425324675324674,1.0303030303030303
139,177837,OR,M,100.0,597.0,214.0,239.0,252.0,280.0,10247.0,57.5,1.1111111111111112,40.66269841269841,0.9484126984126984
140,148131,CA,F,20.0,3992.0,801.0,821.0,839.0,858.0,30619.8,10.0,1.0226460071513708,36.49558998808105,0.9785458879618594
141,163412,CA,F,20.0,2841.0,426.0,460.0,476.0,512.0,15278.0,20.0,1.0756302521008403,32.096638655462186,0.9663865546218487
142,30366,OK,M,6.0,1429.0,724.0,759.0,755.0,813.0,34070.0,5.1875,1.0768211920529802,45.12582781456954,1.005298013245033
143,189520,CA,M,20.0,4143.0,617.0,690.0,704.0,755.0,25985.0,13.72727273,1.0724431818181819,36.91051136363637,0.9801136363636364
144,93184,IL,F,10.0,0.0,315.0,423.0,417.0,581.0,34143.0,40.993333332,1.3932853717026379,81.87769784172662,1.014388489208633
145,149033,CA,F,7.0,3514.0,691.0,728.0,763.0,795.0,28298.0,7.333333333,1.0419397116644824,37.08781127129751,0.9541284403669725
146,5140,CA,M,7.0,3247.0,653.0,666.0,722.0,732.0,24693.0,6.147058824,1.0138504155124655,34.20083102493075,0.9224376731301939
147,149110,CA,M,6.0,3994.0,522.0,627.0,609.0,734.0,32017.2,7.076923077,1.2052545155993433,52.573399014778325,1.0295566502463054
148,174182,HI,F,20.0,3063.0,337.0,429.0,418.0,506.0,21051.0,20.0,1.2105263157894737,50.36124401913876,1.0263157894736843
149,149506,CA,M,10.0,5164.0,650.0,715.0,782.0,842.0,50548.0,8.416666667,1.0767263427109974,64.63938618925832,0.9143222506393862
150,147936,CA,M,5.0,3511.0,373.0,452.0,421.0,491.0,23187.0,5.466666667,1.166270783847981,55.07600950118765,1.0736342042755345
151,76780,IA,F,75.0,688.0,408.0,484.0,437.0,510.0,17000.0,33.0,1.1670480549199085,38.901601830663616,1.1075514874141876
152,41901,MI,M,100.0,380.0,329.0,355.0,340.0,394.0,12349.0,26.44444444,1.1588235294117648,36.32058823529412,1.0441176470588236
153,6006,CO,F,100.0,947.0,300.0,360.0,342.0,469.0,17986.0,85.0,1.371345029239766,52.590643274853804,1.0526315789473684
154,144714,CA,F,16.0,5014.0,756.0,664.0,765.0,770.0,31694.0,16.4,1.0065359477124183,41.430065359477126,0.8679738562091504
155,157860,CA,M,4.0,3663.0,730.2,777.0,784.0,818.0,27400.0,4.285714286,1.0433673469387754,34.94897959183673,0.9910714285714286
156,156449,CA,F,20.0,3261.0,364.0,430.0,482.0,523.0,21162.6,8.25,1.0850622406639003,43.9058091286307,0.8921161825726142
157,105984,KS,F,10.0,1699.0,462.0,657.0,581.0,787.0,35636.0,15.6848484848,1.3545611015490533,61.33562822719449,1.1308089500860585
158,143691,CA,F,15.0,4093.0,585.0,697.0,685.0,776.0,32301.0,15.25,1.1328467153284671,47.15474452554744,1.0175182481751825
159,164796,CA,F,12.0,3692.0,783.0,826.0,827.0,864.0,32609.0,19.666666666,1.044740024183797,39.43047158403869,0.9987908101571947
160,144850,CA,F,5.0,4183.0,631.0,704.0,671.0,738.0,29875.0,5.428571429,1.0998509687034277,44.523099850968705,1.0491803278688525
161,162313,CA,F,25.0,5975.0,1500.0,1500.0,1311.0,1331.0,90600.0,26.866666668,1.015255530129672,69.10755148741418,1.1441647597254005
162,36690,FL,F,3.0,1631.0,682.0,649.0,820.0,831.0,26585.0,10.0,1.0134146341463415,32.420731707317074,0.7914634146341464
163,187259,CA,F,15.0,4259.0,435.0,498.0,573.0,661.0,28653.6,15.0,1.1535776614310647,50.006282722513085,0.8691099476439791
164,184644,AK,M,20.0,1594.0,215.0,526.0,330.0,663.0,34426.0,25.0,2.0090909090909093,104.32121212121213,1.593939393939394
165,173872,HI,F,15.0,2789.0,463.0,488.0,524.0,551.0,22012.0,15.0,1.0515267175572518,42.00763358778626,0.9312977099236641
166,160576,CA,M,15.0,5470.0,661.0,664.0,781.0,778.0,35092.0,9.75,0.9961587708066582,44.93213828425096,0.8501920614596671
167,13551,CA,F,10.0,4392.0,516.0,539.0,509.0,549.0,21857.0,28.92307692,1.0785854616895874,42.94106090373281,1.0589390962671905
168,152376,CA,F,10.0,2959.0,404.0,434.0,500.0,536.0,19718.0,9.444444444,1.072,39.436,0.868
169,148213,CA,M,14.0,2776.0,651.0,667.0,715.0,717.0,24709.6,12.5,1.0027972027972027,34.55888111888112,0.9328671328671329
170,28713,GA,F,21.0,3306.0,1090.0,1109.0,1060.0,1065.0,34893.0,15.1,1.0047169811320755,32.91792452830189,1.0462264150943397
171,143523,CA,F,3.0,2833.0,207.0,172.0,282.0,278.0,15398.0,3.705882353,0.9858156028368794,54.60283687943262,0.6099290780141844
172,165033,CA,M,10.0,3207.0,705.0,763.0,708.0,754.0,26498.0,16.25,1.0649717514124293,37.42655367231639,1.0776836158192091
173,12454,IL,M,15.0,4319.4,740.0,962.0,867.0,985.0,62084.0,9.0,1.1361014994232987,71.6078431372549,1.1095732410611303
174,7048,CA,M,15.0,3431.0,549.0,626.0,610.0,664.0,20683.0,9.941176471,1.0885245901639344,33.90655737704918,1.0262295081967212
175,169813,CA,F,15.0,3247.0,653.0,666.0,722.0,732.0,24693.0,11.0,1.0138504155124655,34.20083102493075,0.9224376731301939
176,121759,TX,M,20.0,1565.0,713.0,741.0,838.0,905.0,39534.0,12.4,1.0799522673031026,47.17661097852029,0.8842482100238663
177,168423,CA,F,25.0,3325.0,597.0,603.0,611.0,600.0,18694.0,20.0,0.9819967266775778,30.595744680851062,0.9869067103109657
178,56831,KY,M,15.0,1368.0,723.0,741.0,759.0,779.0,27195.0,9.166666667,1.0263504611330698,35.8300395256917,0.9762845849802372
179,157573,CA,F,47.0,2438.0,540.0,672.0,588.0,687.0,30429.0,40.75,1.1683673469387754,51.75,1.1428571428571428
180,139107,AZ,F,50.0,830.0,250.0,260.0,278.0,296.0,10544.0,52.0,1.064748201438849,37.92805755395683,0.935251798561151
181,148511,CA,F,20.0,3231.0,339.0,536.0,444.0,627.0,22508.0,11.75,1.412162162162162,50.693693693693696,1.2072072072072073
182,3579,CA,M,18.0,3937.0,450.0,581.0,578.0,680.0,29888.0,15.33333333,1.1764705882352942,51.70934256055364,1.005190311418685
183,117552,TX,F,20.0,2650.0,853.0,965.0,870.0,987.0,41814.0,13.75,1.1344827586206896,48.06206896551724,1.1091954022988506
184,68807,TX,F,15.0,3741.0,1376.0,1469.0,1157.0,1183.0,57103.0,9.0,1.0224719101123596,49.35436473638721,1.2696629213483146
185,37637,FL,F,10.0,1305.0,511.0,650.0,605.0,705.0,35196.0,7.583333333,1.165289256198347,58.175206611570246,1.0743801652892562
186,116930,TX,F,20.0,3760.0,705.0,761.0,800.0,862.0,47863.0,11.9,1.0775,59.82875,0.95125
187,20338,NC,M,12.5,1991.0,478.0,538.0,615.0,692.0,34641.0,8.636363636,1.1252032520325204,56.326829268292684,0.8747967479674796
188,149644,CA,F,20.0,3206.0,313.0,399.0,383.0,465.0,19402.2,20.0,1.2140992167101827,50.65848563968669,1.04177545691906
189,186486,CA,F,3.0,5045.0,604.0,663.0,703.0,797.0,42488.0,5.5,1.1337126600284495,60.43812233285917,0.9431009957325747
190,148544,CA,F,10.0,4286.0,811.0,910.0,883.0,947.0,33614.0,13.6,1.072480181200453,38.067950169875424,1.030577576443941
191,144099,CA,F,17.0,5000.0,676.8,643.0,612.0,766.0,39964.0,15.5,1.2516339869281046,65.30065359477125,1.0506535947712419
192,166742,CA,F,12.0,4705.0,839.0,858.0,904.0,930.0,41201.0,9.636363636,1.0287610619469028,45.57632743362832,0.9491150442477876
193,165102,CA,M,25.0,2973.0,614.0,674.0,656.0,721.0,30483.0,25.0,1.0990853658536586,46.46798780487805,1.0274390243902438
194,166375,CA,F,11.0,3373.0,546.0,670.0,633.0,752.0,32474.0,7.0,1.187993680884676,51.30173775671406,1.0584518167456556
195,167165,CA,F,16.0,2600.0,345.0,435.0,424.0,503.0,18743.0,11.0,1.1863207547169812,44.20518867924528,1.025943396226415
